country_code,country,crop_code,crop_name,Element,Unit,Y2018
106,Italy,407,"Leeks, other alliaceous vegetables",Production,tonnes,10277
106,Italy,497,Lemons and limes,Area harvested,ha,21700
106,Italy,497,Lemons and limes,Production,tonnes,378992
106,Italy,201,Lentils,Area harvested,ha,5417
106,Italy,201,Lentils,Production,tonnes,4544
106,Italy,372,Lettuce and chicory,Area harvested,ha,34460
106,Italy,372,Lettuce and chicory,Production,tonnes,768055
106,Italy,333,Linseed,Area harvested,ha,3000
106,Italy,333,Linseed,Production,tonnes,2000
106,Italy,210,Lupins,Area harvested,ha,3343
106,Italy,210,Lupins,Production,tonnes,4724
106,Italy,56,Maize,Area harvested,ha,591206
106,Italy,56,Maize,Production,tonnes,6179035
106,Italy,571,"Mangoes, mangosteens, guavas",Area harvested,ha,
106,Italy,571,"Mangoes, mangosteens, guavas",Production,tonnes,
106,Italy,568,"Melons, other (inc.cantaloupes)",Area harvested,ha,24400
106,Italy,568,"Melons, other (inc.cantaloupes)",Production,tonnes,607970
106,Italy,449,Mushrooms and truffles,Production,tonnes,70673
106,Italy,292,Mustard seed,Area harvested,ha,
106,Italy,292,Mustard seed,Production,tonnes,
106,Italy,234,Nuts nes,Area harvested,ha,607
106,Italy,234,Nuts nes,Production,tonnes,2140
106,Italy,75,Oats,Area harvested,ha,107454
106,Italy,75,Oats,Production,tonnes,243366
106,Italy,339,Oilseeds nes,Production,tonnes,95941
106,Italy,260,Olives,Area harvested,ha,1147505
106,Italy,260,Olives,Production,tonnes,1877222
106,Italy,403,"Onions, dry",Area harvested,ha,11597
106,Italy,403,"Onions, dry",Production,tonnes,372183
106,Italy,402,"Onions, shallots, green",Area harvested,ha,
106,Italy,402,"Onions, shallots, green",Production,tonnes,
106,Italy,490,Oranges,Area harvested,ha,81015
106,Italy,490,Oranges,Production,tonnes,1522213
106,Italy,534,Peaches and nectarines,Area harvested,ha,61897
106,Italy,534,Peaches and nectarines,Production,tonnes,1090678
106,Italy,521,Pears,Area harvested,ha,29616
106,Italy,521,Pears,Production,tonnes,716821
106,Italy,187,"Peas, dry",Area harvested,ha,17916
106,Italy,187,"Peas, dry",Production,tonnes,50195
106,Italy,417,"Peas, green",Area harvested,ha,15559
106,Italy,417,"Peas, green",Production,tonnes,86266
106,Italy,587,Persimmons,Area harvested,ha,2468
106,Italy,587,Persimmons,Production,tonnes,47615
106,Italy,223,Pistachios,Area harvested,ha,3822
106,Italy,223,Pistachios,Production,tonnes,3864
106,Italy,536,Plums and sloes,Area harvested,ha,11715
106,Italy,536,Plums and sloes,Production,tonnes,197733
106,Italy,296,Poppy seed,Area harvested,ha,
106,Italy,296,Poppy seed,Production,tonnes,
106,Italy,116,Potatoes,Area harvested,ha,46429
106,Italy,116,Potatoes,Production,tonnes,1307598
106,Italy,211,Pulses nes,Area harvested,ha,1124
106,Italy,211,Pulses nes,Production,tonnes,4315
106,Italy,394,"Pumpkins, squash and gourds",Area harvested,ha,18702
106,Italy,394,"Pumpkins, squash and gourds",Production,tonnes,596397
106,Italy,754,"Pyrethrum, dried",Production,tonnes,303
106,Italy,523,Quinces,Area harvested,ha,64
106,Italy,523,Quinces,Production,tonnes,937
106,Italy,270,Rapeseed,Area harvested,ha,14396
106,Italy,270,Rapeseed,Production,tonnes,39159
106,Italy,547,Raspberries,Area harvested,ha,345
106,Italy,547,Raspberries,Production,tonnes,1998
106,Italy,27,"Rice, paddy",Area harvested,ha,229545
106,Italy,27,"Rice, paddy",Production,tonnes,1512241
106,Italy,71,Rye,Area harvested,ha,3538
106,Italy,71,Rye,Production,tonnes,10639
106,Italy,328,Seed cotton,Area harvested,ha,
106,Italy,328,Seed cotton,Production,tonnes,
106,Italy,289,Sesame seed,Area harvested,ha,176
106,Italy,289,Sesame seed,Production,tonnes,278
106,Italy,83,Sorghum,Area harvested,ha,39596
106,Italy,83,Sorghum,Production,tonnes,293865
106,Italy,236,Soybeans,Area harvested,ha,326587
106,Italy,236,Soybeans,Production,tonnes,1138993
106,Italy,723,Spices nes,Area harvested,ha,
106,Italy,723,Spices nes,Production,tonnes,
106,Italy,373,Spinach,Area harvested,ha,6593
106,Italy,373,Spinach,Production,tonnes,102532
106,Italy,544,Strawberries,Area harvested,ha,4717
106,Italy,544,Strawberries,Production,tonnes,119223
106,Italy,157,Sugar beet,Area harvested,ha,34408
106,Italy,157,Sugar beet,Production,tonnes,1941479
106,Italy,267,Sunflower seed,Area harvested,ha,103870
106,Italy,267,Sunflower seed,Production,tonnes,248847
106,Italy,122,Sweet potatoes,Area harvested,ha,378
106,Italy,122,Sweet potatoes,Production,tonnes,7480
106,Italy,495,"Tangerines, mandarins, clementines, satsumas",Area harvested,ha,34154
106,Italy,495,"Tangerines, mandarins, clementines, satsumas",Production,tonnes,699832
106,Italy,826,"Tobacco, unmanufactured",Area harvested,ha,17177
106,Italy,826,"Tobacco, unmanufactured",Production,tonnes,59299
106,Italy,388,Tomatoes,Area harvested,ha,97092
106,Italy,388,Tomatoes,Production,tonnes,5798103
106,Italy,97,Triticale,Area harvested,ha,15150
106,Italy,97,Triticale,Production,tonnes,59841
106,Italy,463,"Vegetables, fresh nes",Area harvested,ha,133648
106,Italy,463,"Vegetables, fresh nes",Production,tonnes,1989051
106,Italy,420,"Vegetables, leguminous nes",Area harvested,ha,7985
106,Italy,420,"Vegetables, leguminous nes",Production,tonnes,46530
106,Italy,205,Vetches,Area harvested,ha,7867
106,Italy,205,Vetches,Production,tonnes,9185
106,Italy,222,"Walnuts, with shell",Area harvested,ha,3962
106,Italy,222,"Walnuts, with shell",Production,tonnes,12173
106,Italy,567,Watermelons,Area harvested,ha,13137
106,Italy,567,Watermelons,Production,tonnes,581564
106,Italy,15,Wheat,Area harvested,ha,1821725
106,Italy,15,Wheat,Production,tonnes,6932943
106,Italy,1817,Cereals (Rice Milled Eqv),Area harvested,ha,3105043
106,Italy,1817,Cereals (Rice Milled Eqv),Production,tonnes,15843271
106,Italy,1717,"Cereals, Total",Area harvested,ha,3105043
106,Italy,1717,"Cereals, Total",Production,tonnes,16346847
106,Italy,1804,"Citrus Fruit, Total",Area harvested,ha,138605
106,Italy,1804,"Citrus Fruit, Total",Production,tonnes,2634484
106,Italy,1814,"Coarse Grain, Total",Area harvested,ha,1053773
106,Italy,1814,"Coarse Grain, Total",Production,tonnes,7901663
106,Italy,1753,Fibre Crops Primary,Area harvested,ha,
106,Italy,1753,Fibre Crops Primary,Production,tonnes,
106,Italy,1738,Fruit Primary,Area harvested,ha,1120501
106,Italy,1738,Fruit Primary,Production,tonnes,18008588
106,Italy,1731,Oilcrops,Area harvested,ha,1595534
106,Italy,1731,Oilcrops,Production,tonnes,3402440
106,Italy,1841,"Oilcrops, Cake Equivalent",Area harvested,ha,
106,Italy,1841,"Oilcrops, Cake Equivalent",Production,tonnes,
106,Italy,1732,"Oilcrops, Oil Equivalent",Area harvested,ha,
106,Italy,1732,"Oilcrops, Oil Equivalent",Production,tonnes,
106,Italy,1726,"Pulses, Total",Area harvested,ha,118523
106,Italy,1726,"Pulses, Total",Production,tonnes,233608
106,Italy,1720,"Roots and Tubers, Total",Area harvested,ha,46807
106,Italy,1720,"Roots and Tubers, Total",Production,tonnes,1315078
106,Italy,1729,"Treenuts, Total",Area harvested,ha,166819
106,Italy,1729,"Treenuts, Total",Production,tonnes,283957
106,Italy,1735,Vegetables Primary,Area harvested,ha,461970
106,Italy,1735,Vegetables Primary,Production,tonnes,12297872
109,Jamaica,572,Avocados,Area harvested,ha,365
109,Jamaica,572,Avocados,Production,tonnes,2349
109,Jamaica,486,Bananas,Area harvested,ha,8884
109,Jamaica,486,Bananas,Production,tonnes,66381
109,Jamaica,176,"Beans, dry",Area harvested,ha,137
109,Jamaica,176,"Beans, dry",Production,tonnes,147
109,Jamaica,181,"Broad beans, horse beans, dry",Area harvested,ha,227
109,Jamaica,181,"Broad beans, horse beans, dry",Production,tonnes,246
109,Jamaica,358,Cabbages and other brassicas,Area harvested,ha,2125
109,Jamaica,358,Cabbages and other brassicas,Production,tonnes,39135
109,Jamaica,426,Carrots and turnips,Area harvested,ha,1689
109,Jamaica,426,Carrots and turnips,Production,tonnes,27280
109,Jamaica,125,Cassava,Area harvested,ha,1136
109,Jamaica,125,Cassava,Production,tonnes,22844
109,Jamaica,393,Cauliflowers and broccoli,Area harvested,ha,149
109,Jamaica,393,Cauliflowers and broccoli,Production,tonnes,1523
109,Jamaica,689,"Chillies and peppers, dry",Area harvested,ha,1111
109,Jamaica,689,"Chillies and peppers, dry",Production,tonnes,15998
109,Jamaica,401,"Chillies and peppers, green",Area harvested,ha,1111
109,Jamaica,401,"Chillies and peppers, green",Production,tonnes,15998
109,Jamaica,661,"Cocoa, beans",Area harvested,ha,725
109,Jamaica,661,"Cocoa, beans",Production,tonnes,220
109,Jamaica,249,Coconuts,Area harvested,ha,39812
109,Jamaica,249,Coconuts,Production,tonnes,249900
109,Jamaica,656,"Coffee, green",Area harvested,ha,8836
109,Jamaica,656,"Coffee, green",Production,tonnes,7085
109,Jamaica,195,"Cow peas, dry",Area harvested,ha,298
109,Jamaica,195,"Cow peas, dry",Production,tonnes,343
109,Jamaica,397,Cucumbers and gherkins,Area harvested,ha,1147
109,Jamaica,397,Cucumbers and gherkins,Production,tonnes,19216
109,Jamaica,399,Eggplants (aubergines),Area harvested,ha,33
109,Jamaica,399,Eggplants (aubergines),Production,tonnes,385
109,Jamaica,821,Fibre crops nes,Production,tonnes,344
109,Jamaica,603,"Fruit, tropical fresh nes",Area harvested,ha,2596
109,Jamaica,603,"Fruit, tropical fresh nes",Production,tonnes,41944
109,Jamaica,720,Ginger,Area harvested,ha,208
109,Jamaica,720,Ginger,Production,tonnes,645
109,Jamaica,507,Grapefruit (inc. pomelos),Area harvested,ha,1537
109,Jamaica,507,Grapefruit (inc. pomelos),Production,tonnes,45153
109,Jamaica,242,"Groundnuts, with shell",Area harvested,ha,2163
109,Jamaica,242,"Groundnuts, with shell",Production,tonnes,2277
109,Jamaica,497,Lemons and limes,Area harvested,ha,1571
109,Jamaica,497,Lemons and limes,Production,tonnes,25439
109,Jamaica,372,Lettuce and chicory,Area harvested,ha,1091
109,Jamaica,372,Lettuce and chicory,Production,tonnes,15630
109,Jamaica,56,Maize,Area harvested,ha,1896
109,Jamaica,56,Maize,Production,tonnes,2177
109,Jamaica,446,"Maize, green",Area harvested,ha,57
109,Jamaica,446,"Maize, green",Production,tonnes,48
109,Jamaica,571,"Mangoes, mangosteens, guavas",Area harvested,ha,471
109,Jamaica,571,"Mangoes, mangosteens, guavas",Production,tonnes,2536
109,Jamaica,568,"Melons, other (inc.cantaloupes)",Area harvested,ha,247
109,Jamaica,568,"Melons, other (inc.cantaloupes)",Production,tonnes,3844
109,Jamaica,430,Okra,Area harvested,ha,656
109,Jamaica,430,Okra,Production,tonnes,6668
109,Jamaica,403,"Onions, dry",Area harvested,ha,88
109,Jamaica,403,"Onions, dry",Production,tonnes,1024
109,Jamaica,402,"Onions, shallots, green",Area harvested,ha,1066
109,Jamaica,402,"Onions, shallots, green",Production,tonnes,15131
109,Jamaica,490,Oranges,Area harvested,ha,7264
109,Jamaica,490,Oranges,Production,tonnes,70758
109,Jamaica,600,Papayas,Area harvested,ha,446
109,Jamaica,600,Papayas,Production,tonnes,9537
109,Jamaica,187,"Peas, dry",Area harvested,ha,767
109,Jamaica,187,"Peas, dry",Production,tonnes,857
109,Jamaica,197,Pigeon peas,Area harvested,ha,675
109,Jamaica,197,Pigeon peas,Production,tonnes,760
109,Jamaica,574,Pineapples,Area harvested,ha,1658
109,Jamaica,574,Pineapples,Production,tonnes,31998
109,Jamaica,489,Plantains and others,Area harvested,ha,2548
109,Jamaica,489,Plantains and others,Production,tonnes,49907
109,Jamaica,116,Potatoes,Area harvested,ha,1122
109,Jamaica,116,Potatoes,Production,tonnes,16184
109,Jamaica,394,"Pumpkins, squash and gourds",Area harvested,ha,2806
109,Jamaica,394,"Pumpkins, squash and gourds",Production,tonnes,53987
109,Jamaica,27,"Rice, paddy",Area harvested,ha,0
109,Jamaica,27,"Rice, paddy",Production,tonnes,0
109,Jamaica,149,Roots and tubers nes,Area harvested,ha,1562
109,Jamaica,149,Roots and tubers nes,Production,tonnes,26468
109,Jamaica,789,Sisal,Area harvested,ha,590
109,Jamaica,789,Sisal,Production,tonnes,440
109,Jamaica,723,Spices nes,Area harvested,ha,216
109,Jamaica,723,Spices nes,Production,tonnes,831
109,Jamaica,373,Spinach,Area harvested,ha,1009
109,Jamaica,373,Spinach,Production,tonnes,17025
109,Jamaica,423,String beans,Area harvested,ha,642
109,Jamaica,423,String beans,Production,tonnes,6756
109,Jamaica,156,Sugar cane,Area harvested,ha,18600
109,Jamaica,156,Sugar cane,Production,tonnes,1028400
109,Jamaica,122,Sweet potatoes,Area harvested,ha,2509
109,Jamaica,122,Sweet potatoes,Production,tonnes,45410
109,Jamaica,495,"Tangerines, mandarins, clementines, satsumas",Area harvested,ha,710
109,Jamaica,495,"Tangerines, mandarins, clementines, satsumas",Production,tonnes,4116
109,Jamaica,826,"Tobacco, unmanufactured",Area harvested,ha,718
109,Jamaica,826,"Tobacco, unmanufactured",Production,tonnes,1581
109,Jamaica,388,Tomatoes,Area harvested,ha,1542
109,Jamaica,388,Tomatoes,Production,tonnes,30450
109,Jamaica,463,"Vegetables, fresh nes",Area harvested,ha,1978
109,Jamaica,463,"Vegetables, fresh nes",Production,tonnes,24649
109,Jamaica,567,Watermelons,Area harvested,ha,716
109,Jamaica,567,Watermelons,Production,tonnes,16749
109,Jamaica,137,Yams,Area harvested,ha,8861
109,Jamaica,137,Yams,Production,tonnes,148675
109,Jamaica,1817,Cereals (Rice Milled Eqv),Area harvested,ha,1896
109,Jamaica,1817,Cereals (Rice Milled Eqv),Production,tonnes,2177
109,Jamaica,1717,"Cereals, Total",Area harvested,ha,1896
109,Jamaica,1717,"Cereals, Total",Production,tonnes,2177
109,Jamaica,1804,"Citrus Fruit, Total",Area harvested,ha,11082
109,Jamaica,1804,"Citrus Fruit, Total",Production,tonnes,145466
109,Jamaica,1814,"Coarse Grain, Total",Area harvested,ha,1896
109,Jamaica,1814,"Coarse Grain, Total",Production,tonnes,2177
109,Jamaica,1753,Fibre Crops Primary,Area harvested,ha,
109,Jamaica,1753,Fibre Crops Primary,Production,tonnes,
109,Jamaica,1738,Fruit Primary,Area harvested,ha,29015
109,Jamaica,1738,Fruit Primary,Production,tonnes,370710
109,Jamaica,1731,Oilcrops,Area harvested,ha,41975
109,Jamaica,1731,Oilcrops,Production,tonnes,252177
109,Jamaica,1841,"Oilcrops, Cake Equivalent",Area harvested,ha,
109,Jamaica,1841,"Oilcrops, Cake Equivalent",Production,tonnes,
109,Jamaica,1732,"Oilcrops, Oil Equivalent",Area harvested,ha,
109,Jamaica,1732,"Oilcrops, Oil Equivalent",Production,tonnes,
109,Jamaica,1726,"Pulses, Total",Area harvested,ha,2104
109,Jamaica,1726,"Pulses, Total",Production,tonnes,2353
109,Jamaica,1720,"Roots and Tubers, Total",Area harvested,ha,15191
109,Jamaica,1720,"Roots and Tubers, Total",Production,tonnes,259580
109,Jamaica,1735,Vegetables Primary,Area harvested,ha,17189
109,Jamaica,1735,Vegetables Primary,Production,tonnes,274905
110,Japan,515,Apples,Area harvested,ha,36200
110,Japan,515,Apples,Production,tonnes,756100
110,Japan,526,Apricots,Area harvested,ha,14800
110,Japan,526,Apricots,Production,tonnes,112400
110,Japan,367,Asparagus,Area harvested,ha,5324
110,Japan,367,Asparagus,Production,tonnes,26937
110,Japan,486,Bananas,Area harvested,ha,17
110,Japan,486,Bananas,Production,tonnes,51
110,Japan,44,Barley,Area harvested,ha,61000
110,Japan,44,Barley,Production,tonnes,174700
110,Japan,176,"Beans, dry",Area harvested,ha,31100
110,Japan,176,"Beans, dry",Production,tonnes,51900
110,Japan,414,"Beans, green",Area harvested,ha,
110,Japan,414,"Beans, green",Production,tonnes,
110,Japan,552,Blueberries,Area harvested,ha,
110,Japan,552,Blueberries,Production,tonnes,
110,Japan,181,"Broad beans, horse beans, dry",Area harvested,ha,116
110,Japan,181,"Broad beans, horse beans, dry",Production,tonnes,117
110,Japan,89,Buckwheat,Area harvested,ha,63900
110,Japan,89,Buckwheat,Production,tonnes,29000
110,Japan,358,Cabbages and other brassicas,Area harvested,ha,35145
110,Japan,358,Cabbages and other brassicas,Production,tonnes,1379545
110,Japan,426,Carrots and turnips,Area harvested,ha,18141
110,Japan,426,Carrots and turnips,Production,tonnes,612050
110,Japan,393,Cauliflowers and broccoli,Area harvested,ha,15875
110,Japan,393,Cauliflowers and broccoli,Production,tonnes,164436
110,Japan,531,Cherries,Area harvested,ha,4350
110,Japan,531,Cherries,Production,tonnes,18100
110,Japan,220,Chestnut,Area harvested,ha,18300
110,Japan,220,Chestnut,Production,tonnes,16500
110,Japan,689,"Chillies and peppers, dry",Area harvested,ha,
110,Japan,689,"Chillies and peppers, dry",Production,tonnes,
110,Japan,401,"Chillies and peppers, green",Area harvested,ha,3220
110,Japan,401,"Chillies and peppers, green",Production,tonnes,140300
110,Japan,195,"Cow peas, dry",Area harvested,ha,
110,Japan,195,"Cow peas, dry",Production,tonnes,
110,Japan,397,Cucumbers and gherkins,Area harvested,ha,10600
110,Japan,397,Cucumbers and gherkins,Production,tonnes,550000
110,Japan,550,Currants,Area harvested,ha,9
110,Japan,550,Currants,Production,tonnes,9
110,Japan,399,Eggplants (aubergines),Area harvested,ha,8970
110,Japan,399,Eggplants (aubergines),Production,tonnes,300400
110,Japan,569,Figs,Area harvested,ha,1021
110,Japan,569,Figs,Production,tonnes,14158
110,Japan,773,Flax fibre and tow,Area harvested,ha,
110,Japan,773,Flax fibre and tow,Production,tonnes,
110,Japan,512,"Fruit, citrus nes",Area harvested,ha,3806
110,Japan,512,"Fruit, citrus nes",Production,tonnes,69030
110,Japan,619,"Fruit, fresh nes",Area harvested,ha,
110,Japan,619,"Fruit, fresh nes",Production,tonnes,
110,Japan,541,"Fruit, stone nes",Area harvested,ha,1170
110,Japan,541,"Fruit, stone nes",Production,tonnes,2790
110,Japan,406,Garlic,Area harvested,ha,2480
110,Japan,406,Garlic,Production,tonnes,20978
110,Japan,720,Ginger,Area harvested,ha,1726
110,Japan,720,Ginger,Production,tonnes,47012
110,Japan,560,Grapes,Area harvested,ha,16700
110,Japan,560,Grapes,Production,tonnes,174700
110,Japan,242,"Groundnuts, with shell",Area harvested,ha,6370
110,Japan,242,"Groundnuts, with shell",Production,tonnes,15600
110,Japan,777,Hemp tow waste,Area harvested,ha,1
110,Japan,777,Hemp tow waste,Production,tonnes,1
110,Japan,677,Hops,Area harvested,ha,325
110,Japan,677,Hops,Production,tonnes,683
110,Japan,780,Jute,Area harvested,ha,
110,Japan,780,Jute,Production,tonnes,
110,Japan,592,Kiwi fruit,Area harvested,ha,1753
110,Japan,592,Kiwi fruit,Production,tonnes,25462
110,Japan,407,"Leeks, other alliaceous vegetables",Area harvested,ha,
110,Japan,407,"Leeks, other alliaceous vegetables",Production,tonnes,
110,Japan,497,Lemons and limes,Area harvested,ha,403
110,Japan,497,Lemons and limes,Production,tonnes,8094
110,Japan,372,Lettuce and chicory,Area harvested,ha,21314
110,Japan,372,Lettuce and chicory,Production,tonnes,578829
110,Japan,333,Linseed,Area harvested,ha,
110,Japan,333,Linseed,Production,tonnes,
110,Japan,56,Maize,Area harvested,ha,62
110,Japan,56,Maize,Production,tonnes,165
110,Japan,446,"Maize, green",Area harvested,ha,23094
110,Japan,446,"Maize, green",Production,tonnes,223884
110,Japan,571,"Mangoes, mangosteens, guavas",Area harvested,ha,463
110,Japan,571,"Mangoes, mangosteens, guavas",Production,tonnes,3307
110,Japan,568,"Melons, other (inc.cantaloupes)",Area harvested,ha,6316
110,Japan,568,"Melons, other (inc.cantaloupes)",Production,tonnes,143078
110,Japan,79,Millet,Area harvested,ha,256
110,Japan,79,Millet,Production,tonnes,203
110,Japan,449,Mushrooms and truffles,Production,tonnes,65747
